,Temp.Cat,unique.ID,Temp.C,K,Ambient_Nutrient,Species,Chamber.Channel,Run,umol.cm2.hr,log.rate,rate.type,Condition,individual.ID,Species.ID,Organism.ID
712,28,U4_AL_28,28,301.15,Ambient,Ulv,4,7,526.6791041,6.268488342,Net Photosynthesis,Net PhotosynthesisAmbient,U4_AL,U4_L,U4
713,30,U4_AL_30,30,303.15,Ambient,Ulv,4,7,605.5160737,6.40773123,Net Photosynthesis,Net PhotosynthesisAmbient,U4_AL,U4_L,U4
714,32,U4_AL_32,32,305.15,Ambient,Ulv,4,7,618.722941,6.429272509,Net Photosynthesis,Net PhotosynthesisAmbient,U4_AL,U4_L,U4
715,34,U4_AL_34,34,307.15,Ambient,Ulv,4,7,490.0287662,6.196502713,Net Photosynthesis,Net PhotosynthesisAmbient,U4_AL,U4_L,U4
716,36,U4_AL_36,36,309.15,Ambient,Ulv,4,7,587.1751032,6.377024698,Net Photosynthesis,Net PhotosynthesisAmbient,U4_AL,U4_L,U4
717,39,U4_AL_39,39,312.15,Ambient,Ulv,4,7,334.4437144,5.815454176,Net Photosynthesis,Net PhotosynthesisAmbient,U4_AL,U4_L,U4
718,42,U4_AL_42,42,315.15,Ambient,Ulv,4,7,-8.304660129,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,U4_AL,U4_L,U4
1595,16,U4_ND_16,16,289.15,Nutrient,Ulv,4,4,19.09949335,3.000694608,Respiration,RespirationNutrient,U4_ND,U4_D,U4
1596,20,U4_ND_20,20,293.15,Nutrient,Ulv,4,4,24.63484996,3.243952752,Respiration,RespirationNutrient,U4_ND,U4_D,U4
1597,22,U4_ND_22,22,295.15,Nutrient,Ulv,4,4,25.62426946,3.281823186,Respiration,RespirationNutrient,U4_ND,U4_D,U4
1598,24,U4_ND_24,24,297.15,Nutrient,Ulv,4,4,19.50964339,3.020895185,Respiration,RespirationNutrient,U4_ND,U4_D,U4
1599,26,U4_ND_26,26,299.15,Nutrient,Ulv,4,4,17.25564813,2.904474519,Respiration,RespirationNutrient,U4_ND,U4_D,U4
1600,28,U4_ND_28,28,301.15,Nutrient,Ulv,4,4,33.18235368,3.531709537,Respiration,RespirationNutrient,U4_ND,U4_D,U4
1601,30,U4_ND_30,30,303.15,Nutrient,Ulv,4,4,15.03848477,2.774991132,Respiration,RespirationNutrient,U4_ND,U4_D,U4
1602,32,U4_ND_32,32,305.15,Nutrient,Ulv,4,4,14.25298351,2.724775124,Respiration,RespirationNutrient,U4_ND,U4_D,U4
1603,34,U4_ND_34,34,307.15,Nutrient,Ulv,4,4,18.69034951,2.980128643,Respiration,RespirationNutrient,U4_ND,U4_D,U4
1604,36,U4_ND_36,36,309.15,Nutrient,Ulv,4,4,16.43892079,2.858704535,Respiration,RespirationNutrient,U4_ND,U4_D,U4
1605,39,U4_ND_39,39,312.15,Nutrient,Ulv,4,4,41.35078424,3.745986939,Respiration,RespirationNutrient,U4_ND,U4_D,U4
1606,42,U4_ND_42,42,315.15,Nutrient,Ulv,4,4,73.55282536,4.311507939,Respiration,RespirationNutrient,U4_ND,U4_D,U4
719,16,U4_NL_16,16,289.15,Nutrient,Ulv,4,14,465.8228412,6.145949831,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
720,20,U4_NL_20,20,293.15,Nutrient,Ulv,4,14,589.3894182,6.38078235,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
721,22,U4_NL_22,22,295.15,Nutrient,Ulv,4,14,582.4528579,6.368963657,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
722,24,U4_NL_24,24,297.15,Nutrient,Ulv,4,14,659.5947242,6.493140527,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
723,26,U4_NL_26,26,299.15,Nutrient,Ulv,4,14,653.097876,6.483256998,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
724,28,U4_NL_28,28,301.15,Nutrient,Ulv,4,14,820.5526575,6.711196035,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
725,30,U4_NL_30,30,303.15,Nutrient,Ulv,4,14,707.1618936,6.562672731,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
726,32,U4_NL_32,32,305.15,Nutrient,Ulv,4,14,737.786982,6.605009628,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
727,34,U4_NL_34,34,307.15,Nutrient,Ulv,4,14,672.6636843,6.512731002,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
728,36,U4_NL_36,36,309.15,Nutrient,Ulv,4,14,637.8581285,6.459682409,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
729,39,U4_NL_39,39,312.15,Nutrient,Ulv,4,14,375.5076371,5.930938331,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
730,42,U4_NL_42,42,315.15,Nutrient,Ulv,4,14,-33.64873752,0.000001,Net Photosynthesis,Net PhotosynthesisNutrient,U4_NL,U4_L,U4
1607,16,U5_AD_16,16,289.15,Ambient,Ulv,5,1,24.83250365,3.25163353,Respiration,RespirationAmbient,U5_AD,U5_D,U5
1608,20,U5_AD_20,20,293.15,Ambient,Ulv,5,1,18.46159905,2.968443245,Respiration,RespirationAmbient,U5_AD,U5_D,U5
1609,22,U5_AD_22,22,295.15,Ambient,Ulv,5,1,27.45026287,3.3481574,Respiration,RespirationAmbient,U5_AD,U5_D,U5
1610,24,U5_AD_24,24,297.15,Ambient,Ulv,5,1,22.40781766,3.153070055,Respiration,RespirationAmbient,U5_AD,U5_D,U5
1611,26,U5_AD_26,26,299.15,Ambient,Ulv,5,1,29.42064041,3.415121339,Respiration,RespirationAmbient,U5_AD,U5_D,U5
1612,28,U5_AD_28,28,301.15,Ambient,Ulv,5,1,37.39195292,3.647847878,Respiration,RespirationAmbient,U5_AD,U5_D,U5
1613,30,U5_AD_30,30,303.15,Ambient,Ulv,5,1,40.40722243,3.72345532,Respiration,RespirationAmbient,U5_AD,U5_D,U5
1614,32,U5_AD_32,32,305.15,Ambient,Ulv,5,1,32.81054456,3.520772723,Respiration,RespirationAmbient,U5_AD,U5_D,U5
1615,34,U5_AD_34,34,307.15,Ambient,Ulv,5,1,49.10936142,3.914207845,Respiration,RespirationAmbient,U5_AD,U5_D,U5
1616,36,U5_AD_36,36,309.15,Ambient,Ulv,5,1,57.31646374,4.06588445,Respiration,RespirationAmbient,U5_AD,U5_D,U5
1617,39,U5_AD_39,39,312.15,Ambient,Ulv,5,1,63.5566908,4.167543765,Respiration,RespirationAmbient,U5_AD,U5_D,U5
1618,42,U5_AD_42,42,315.15,Ambient,Ulv,5,1,39.0660378,3.690529038,Respiration,RespirationAmbient,U5_AD,U5_D,U5
731,16,U5_AL_16,16,289.15,Ambient,Ulv,5,7,834.6889735,6.728256503,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
732,20,U5_AL_20,20,293.15,Ambient,Ulv,5,7,979.818984,6.888387921,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
733,22,U5_AL_22,22,295.15,Ambient,Ulv,5,7,1038.437139,6.946434633,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
734,24,U5_AL_24,24,297.15,Ambient,Ulv,5,7,817.2315239,6.707145333,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
735,26,U5_AL_26,26,299.15,Ambient,Ulv,5,7,986.3110157,6.894985102,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
736,28,U5_AL_28,28,301.15,Ambient,Ulv,5,7,1166.038655,7.062224755,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
737,30,U5_AL_30,30,303.15,Ambient,Ulv,5,7,976.2325466,6.884724645,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
738,32,U5_AL_32,32,305.15,Ambient,Ulv,5,7,969.4118338,6.877720552,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
739,34,U5_AL_34,34,307.15,Ambient,Ulv,5,7,1160.488092,7.0574573,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
740,36,U5_AL_36,36,309.15,Ambient,Ulv,5,7,982.7267358,6.891348151,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
741,39,U5_AL_39,39,312.15,Ambient,Ulv,5,7,631.6792131,6.449963521,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
742,42,U5_AL_42,42,315.15,Ambient,Ulv,5,7,-66.0937385,0.000001,Net Photosynthesis,Net PhotosynthesisAmbient,U5_AL,U5_L,U5
1619,16,U5_ND_16,16,289.15,Nutrient,Ulv,5,4,40.12454502,3.716605146,Respiration,RespirationNutrient,U5_ND,U5_D,U5
1620,20,U5_ND_20,20,293.15,Nutrient,Ulv,5,4,41.77659943,3.755991211,Respiration,RespirationNutrient,U5_ND,U5_D,U5
1621,22,U5_ND_22,22,295.15,Nutrient,Ulv,5,4,53.10057118,3.990844744,Respiration,RespirationNutrient,U5_ND,U5_D,U5
1622,24,U5_ND_24,24,297.15,Nutrient,Ulv,5,4,52.43347299,3.978437385,Respiration,RespirationNutrient,U5_ND,U5_D,U5
1623,26,U5_ND_26,26,299.15,Nutrient,Ulv,5,4,46.43981765,3.859461911,Respiration,RespirationNutrient,U5_ND,U5_D,U5
1624,28,U5_ND_28,28,301.15,Nutrient,Ulv,5,4,31.30359635,3.475178566,Respiration,RespirationNutrient,U5_ND,U5_D,U5
1625,30,U5_ND_30,30,303.15,Nutrient,Ulv,5,4,64.8007651,4.186631466,Respiration,RespirationNutrient,U5_ND,U5_D,U5
1626,32,U5_ND_32,32,305.15,Nutrient,Ulv,5,4,74.07512847,4.318489325,Respiration,RespirationNutrient,U5_ND,U5_D,U5
1627,34,U5_ND_34,34,307.15,Nutrient,Ulv,5,4,35.88515912,3.607809278,Respiration,RespirationNutrient,U5_ND,U5_D,U5
1628,36,U5_ND_36,36,309.15,Nutrient,Ulv,5,4,53.11742842,3.991156286,Respiration,RespirationNutrient,U5_ND,U5_D,U5
1629,39,U5_ND_39,39,312.15,Nutrient,Ulv,5,4,73.47346196,4.310442847,Respiration,RespirationNutrient,U5_ND,U5_D,U5
1630,42,U5_ND_42,42,315.15,Nutrient,Ulv,5,4,96.21508942,4.57692594,Respiration,RespirationNutrient,U5_ND,U5_D,U5
743,16,U5_NL_16,16,289.15,Nutrient,Ulv,5,14,617.7012744,6.427622562,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
744,20,U5_NL_20,20,293.15,Nutrient,Ulv,5,14,849.3934856,6.745699167,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
745,22,U5_NL_22,22,295.15,Nutrient,Ulv,5,14,848.3657831,6.744489933,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
746,24,U5_NL_24,24,297.15,Nutrient,Ulv,5,14,874.6251381,6.774938075,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
747,26,U5_NL_26,26,299.15,Nutrient,Ulv,5,14,933.9553422,6.840498766,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
748,28,U5_NL_28,28,301.15,Nutrient,Ulv,5,14,866.8619352,6.766032641,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
749,30,U5_NL_30,30,303.15,Nutrient,Ulv,5,14,894.3627462,6.797228939,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
750,32,U5_NL_32,32,305.15,Nutrient,Ulv,5,14,951.8686771,6.859477095,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
751,34,U5_NL_34,34,307.15,Nutrient,Ulv,5,14,840.223939,6.734857902,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
752,36,U5_NL_36,36,309.15,Nutrient,Ulv,5,14,795.8728371,6.680695114,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
753,39,U5_NL_39,39,312.15,Nutrient,Ulv,5,14,192.3840908,5.264678319,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
754,42,U5_NL_42,42,315.15,Nutrient,Ulv,5,14,-73.65286213,0.000001,Net Photosynthesis,Net PhotosynthesisNutrient,U5_NL,U5_L,U5
1631,16,U6_AD_16,16,289.15,Ambient,Ulv,6,1,48.23882977,3.896682535,Respiration,RespirationAmbient,U6_AD,U6_D,U6
1632,20,U6_AD_20,20,293.15,Ambient,Ulv,6,1,25.32446388,3.270498692,Respiration,RespirationAmbient,U6_AD,U6_D,U6
1633,22,U6_AD_22,22,295.15,Ambient,Ulv,6,1,44.40740467,3.81567519,Respiration,RespirationAmbient,U6_AD,U6_D,U6
1634,24,U6_AD_24,24,297.15,Ambient,Ulv,6,1,32.6480828,3.51595608,Respiration,RespirationAmbient,U6_AD,U6_D,U6
1635,26,U6_AD_26,26,299.15,Ambient,Ulv,6,1,57.56041876,4.070059021,Respiration,RespirationAmbient,U6_AD,U6_D,U6
1636,28,U6_AD_28,28,301.15,Ambient,Ulv,6,1,55.0461894,4.026176161,Respiration,RespirationAmbient,U6_AD,U6_D,U6
1637,30,U6_AD_30,30,303.15,Ambient,Ulv,6,1,51.68896021,3.96440595,Respiration,RespirationAmbient,U6_AD,U6_D,U6
1638,32,U6_AD_32,32,305.15,Ambient,Ulv,6,1,53.44333681,3.997160469,Respiration,RespirationAmbient,U6_AD,U6_D,U6
1639,34,U6_AD_34,34,307.15,Ambient,Ulv,6,1,52.48747705,3.979447553,Respiration,RespirationAmbient,U6_AD,U6_D,U6
1640,36,U6_AD_36,36,309.15,Ambient,Ulv,6,1,79.78769112,4.391824616,Respiration,RespirationAmbient,U6_AD,U6_D,U6
1641,39,U6_AD_39,39,312.15,Ambient,Ulv,6,1,95.19821842,4.566410838,Respiration,RespirationAmbient,U6_AD,U6_D,U6
1642,42,U6_AD_42,42,315.15,Ambient,Ulv,6,1,52.40495417,3.977903516,Respiration,RespirationAmbient,U6_AD,U6_D,U6
755,16,U6_AL_16,16,289.15,Ambient,Ulv,6,7,583.175647,6.370201703,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
756,20,U6_AL_20,20,293.15,Ambient,Ulv,6,7,848.9163681,6.745137954,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
757,22,U6_AL_22,22,295.15,Ambient,Ulv,6,7,874.067158,6.774300635,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
758,24,U6_AL_24,24,297.15,Ambient,Ulv,6,7,980.6022412,6.889186177,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
759,26,U6_AL_26,26,299.15,Ambient,Ulv,6,7,901.4475013,6.805110518,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
760,28,U6_AL_28,28,301.15,Ambient,Ulv,6,7,1022.155093,6.930646361,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
761,30,U6_AL_30,30,303.15,Ambient,Ulv,6,7,962.5007407,6.870573257,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
762,32,U6_AL_32,32,305.15,Ambient,Ulv,6,7,960.5045504,6.868499298,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
763,34,U6_AL_34,34,307.15,Ambient,Ulv,6,7,956.3105551,6.864127848,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
764,36,U6_AL_36,36,309.15,Ambient,Ulv,6,7,807.2232116,6.694838272,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
765,39,U6_AL_39,39,312.15,Ambient,Ulv,6,7,132.6851922,4.895487724,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
766,42,U6_AL_42,42,315.15,Ambient,Ulv,6,7,44.10358848,3.808961811,Net Photosynthesis,Net PhotosynthesisAmbient,U6_AL,U6_L,U6
1643,16,U6_ND_16,16,289.15,Nutrient,Ulv,6,4,39.48048316,3.700819961,Respiration,RespirationNutrient,U6_ND,U6_D,U6
1644,20,U6_ND_20,20,293.15,Nutrient,Ulv,6,4,42.12164474,3.764025069,Respiration,RespirationNutrient,U6_ND,U6_D,U6
1645,22,U6_ND_22,22,295.15,Nutrient,Ulv,6,4,45.94397776,3.848954928,Respiration,RespirationNutrient,U6_ND,U6_D,U6
1646,24,U6_ND_24,24,297.15,Nutrient,Ulv,6,4,52.20017173,3.974061624,Respiration,RespirationNutrient,U6_ND,U6_D,U6
1647,26,U6_ND_26,26,299.15,Nutrient,Ulv,6,4,46.86494238,3.868383345,Respiration,RespirationNutrient,U6_ND,U6_D,U6
1648,28,U6_ND_28,28,301.15,Nutrient,Ulv,6,4,71.89416814,4.289008638,Respiration,RespirationNutrient,U6_ND,U6_D,U6
1649,30,U6_ND_30,30,303.15,Nutrient,Ulv,6,4,79.86336493,4.392760878,Respiration,RespirationNutrient,U6_ND,U6_D,U6
1650,32,U6_ND_32,32,305.15,Nutrient,Ulv,6,4,102.6064043,4.640599145,Respiration,RespirationNutrient,U6_ND,U6_D,U6
1651,34,U6_ND_34,34,307.15,Nutrient,Ulv,6,4,33.43535895,3.539083913,Respiration,RespirationNutrient,U6_ND,U6_D,U6
1652,36,U6_ND_36,36,309.15,Nutrient,Ulv,6,4,42.79467009,3.779512123,Respiration,RespirationNutrient,U6_ND,U6_D,U6
1653,39,U6_ND_39,39,312.15,Nutrient,Ulv,6,4,82.62693115,4.426365611,Respiration,RespirationNutrient,U6_ND,U6_D,U6
1654,42,U6_ND_42,42,315.15,Nutrient,Ulv,6,4,10.39111886,2.432834004,Respiration,RespirationNutrient,U6_ND,U6_D,U6
767,16,U6_NL_16,16,289.15,Nutrient,Ulv,6,14,425.6397366,6.055939949,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
768,20,U6_NL_20,20,293.15,Nutrient,Ulv,6,14,489.6779951,6.195788098,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
769,22,U6_NL_22,22,295.15,Nutrient,Ulv,6,14,554.9284603,6.320639617,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
770,24,U6_NL_24,24,297.15,Nutrient,Ulv,6,14,535.0368562,6.28420292,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
771,26,U6_NL_26,26,299.15,Nutrient,Ulv,6,14,443.6168853,6.097212979,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
772,28,U6_NL_28,28,301.15,Nutrient,Ulv,6,14,525.0985321,6.265488519,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
773,30,U6_NL_30,30,303.15,Nutrient,Ulv,6,14,414.957908,6.030584072,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
774,32,U6_NL_32,32,305.15,Nutrient,Ulv,6,14,516.4532466,6.248919176,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
775,34,U6_NL_34,34,307.15,Nutrient,Ulv,6,14,477.0893008,6.169797537,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
776,36,U6_NL_36,36,309.15,Nutrient,Ulv,6,14,512.341959,6.24094221,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
777,39,U6_NL_39,39,312.15,Nutrient,Ulv,6,14,190.548944,5.255143358,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
778,42,U6_NL_42,42,315.15,Nutrient,Ulv,6,14,-90.95968429,0.000001,Net Photosynthesis,Net PhotosynthesisNutrient,U6_NL,U6_L,U6
1655,16,U7_AD_16,16,289.15,Ambient,Ulv,7,1,20.36525165,3.061765848,Respiration,RespirationAmbient,U7_AD,U7_D,U7
1656,20,U7_AD_20,20,293.15,Ambient,Ulv,7,1,21.79187869,3.126404275,Respiration,RespirationAmbient,U7_AD,U7_D,U7
1657,22,U7_AD_22,22,295.15,Ambient,Ulv,7,1,23.74279507,3.208534338,Respiration,RespirationAmbient,U7_AD,U7_D,U7
1658,24,U7_AD_24,24,297.15,Ambient,Ulv,7,1,20.6564163,3.075301775,Respiration,RespirationAmbient,U7_AD,U7_D,U7
1659,26,U7_AD_26,26,299.15,Ambient,Ulv,7,1,33.9694496,3.554474812,Respiration,RespirationAmbient,U7_AD,U7_D,U7
1660,28,U7_AD_28,28,301.15,Ambient,Ulv,7,1,31.84869656,3.491912066,Respiration,RespirationAmbient,U7_AD,U7_D,U7
1661,30,U7_AD_30,30,303.15,Ambient,Ulv,7,1,26.39248497,3.310268705,Respiration,RespirationAmbient,U7_AD,U7_D,U7
1662,32,U7_AD_32,32,305.15,Ambient,Ulv,7,1,35.86339991,3.607219186,Respiration,RespirationAmbient,U7_AD,U7_D,U7
1663,34,U7_AD_34,34,307.15,Ambient,Ulv,7,1,51.21597311,3.955388446,Respiration,RespirationAmbient,U7_AD,U7_D,U7
1664,36,U7_AD_36,36,309.15,Ambient,Ulv,7,1,46.33736625,3.857299968,Respiration,RespirationAmbient,U7_AD,U7_D,U7
1665,39,U7_AD_39,39,312.15,Ambient,Ulv,7,1,57.71187512,4.072642008,Respiration,RespirationAmbient,U7_AD,U7_D,U7
1666,42,U7_AD_42,42,315.15,Ambient,Ulv,7,1,22.73093683,3.166779548,Respiration,RespirationAmbient,U7_AD,U7_D,U7
779,16,U7_AL_16,16,289.15,Ambient,Ulv,7,7,482.8563149,6.181787993,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
780,20,U7_AL_20,20,293.15,Ambient,Ulv,7,7,430.1542432,6.066465899,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
781,22,U7_AL_22,22,295.15,Ambient,Ulv,7,7,464.2339675,6.142540435,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
782,24,U7_AL_24,24,297.15,Ambient,Ulv,7,7,675.1408498,6.516401412,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
783,26,U7_AL_26,26,299.15,Ambient,Ulv,7,7,626.478936,6.441710102,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
784,28,U7_AL_28,28,301.15,Ambient,Ulv,7,7,640.3126248,6.463517052,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
785,30,U7_AL_30,30,303.15,Ambient,Ulv,7,7,521.3671487,6.258370691,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
786,32,U7_AL_32,32,305.15,Ambient,Ulv,7,7,614.1091904,6.421799797,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
787,34,U7_AL_34,34,307.15,Ambient,Ulv,7,7,509.7829609,6.235944766,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
788,36,U7_AL_36,36,309.15,Ambient,Ulv,7,7,526.0747275,6.267342336,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
789,39,U7_AL_39,39,312.15,Ambient,Ulv,7,7,359.0872035,5.886346234,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
790,42,U7_AL_42,42,315.15,Ambient,Ulv,7,7,0.32681879,0.28278419,Net Photosynthesis,Net PhotosynthesisAmbient,U7_AL,U7_L,U7
1667,16,U7_ND_16,16,289.15,Nutrient,Ulv,7,4,27.09436607,3.335569061,Respiration,RespirationNutrient,U7_ND,U7_D,U7
1668,20,U7_ND_20,20,293.15,Nutrient,Ulv,7,4,30.48732404,3.449585053,Respiration,RespirationNutrient,U7_ND,U7_D,U7
1669,22,U7_ND_22,22,295.15,Nutrient,Ulv,7,4,25.03906561,3.259597934,Respiration,RespirationNutrient,U7_ND,U7_D,U7
1670,24,U7_ND_24,24,297.15,Nutrient,Ulv,7,4,21.85257385,3.129063752,Respiration,RespirationNutrient,U7_ND,U7_D,U7
1671,26,U7_ND_26,26,299.15,Nutrient,Ulv,7,4,25.96935664,3.294701282,Respiration,RespirationNutrient,U7_ND,U7_D,U7
1672,28,U7_ND_28,28,301.15,Nutrient,Ulv,7,4,47.47472665,3.881042562,Respiration,RespirationNutrient,U7_ND,U7_D,U7
1673,30,U7_ND_30,30,303.15,Nutrient,Ulv,7,4,40.58990863,3.727857557,Respiration,RespirationNutrient,U7_ND,U7_D,U7
1674,32,U7_ND_32,32,305.15,Nutrient,Ulv,7,4,19.32158005,3.011683378,Respiration,RespirationNutrient,U7_ND,U7_D,U7
1675,34,U7_ND_34,34,307.15,Nutrient,Ulv,7,4,12.54751783,2.606203345,Respiration,RespirationNutrient,U7_ND,U7_D,U7
1676,36,U7_ND_36,36,309.15,Nutrient,Ulv,7,4,21.43860969,3.110783122,Respiration,RespirationNutrient,U7_ND,U7_D,U7
1677,39,U7_ND_39,39,312.15,Nutrient,Ulv,7,4,39.20371622,3.693959435,Respiration,RespirationNutrient,U7_ND,U7_D,U7
1678,42,U7_ND_42,42,315.15,Nutrient,Ulv,7,4,9.58269904,2.359220502,Respiration,RespirationNutrient,U7_ND,U7_D,U7
791,16,U7_NL_16,16,289.15,Nutrient,Ulv,7,14,434.2161269,6.075842751,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
792,20,U7_NL_20,20,293.15,Nutrient,Ulv,7,14,584.1089164,6.371798012,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
793,22,U7_NL_22,22,295.15,Nutrient,Ulv,7,14,641.8369807,6.465891163,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
794,24,U7_NL_24,24,297.15,Nutrient,Ulv,7,14,587.4010864,6.377408835,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
795,26,U7_NL_26,26,299.15,Nutrient,Ulv,7,14,601.3264475,6.40079957,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
796,28,U7_NL_28,28,301.15,Nutrient,Ulv,7,14,638.3994481,6.460529373,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
797,30,U7_NL_30,30,303.15,Nutrient,Ulv,7,14,631.090363,6.449032363,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
798,32,U7_NL_32,32,305.15,Nutrient,Ulv,7,14,656.9035135,6.489058285,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
799,34,U7_NL_34,34,307.15,Nutrient,Ulv,7,14,540.2375587,6.293858293,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
800,36,U7_NL_36,36,309.15,Nutrient,Ulv,7,14,598.7513131,6.396515091,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
801,39,U7_NL_39,39,312.15,Nutrient,Ulv,7,14,362.8114567,5.896635757,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
802,42,U7_NL_42,42,315.15,Nutrient,Ulv,7,14,-33.33069212,0.000001,Net Photosynthesis,Net PhotosynthesisNutrient,U7_NL,U7_L,U7
1679,16,U8_AD_16,16,289.15,Ambient,Ulv,8,1,12.8495061,2.628249571,Respiration,RespirationAmbient,U8_AD,U8_D,U8
